entity_id,entity_type,timestamp,source_ip,geo_location,resource_accessed,auth_method,session_duration,command_sequence,device_fingerprint,label,anomaly_type,event_id
u_00072,user,2026-02-09 05:15:00,103.6.182.69,India,source_repo,biometric,14.22,logout > login > search > search > read_file > read_file,android-60-44:c2:b7:fb:26:6b,normal,none,evt_005261
u_00226,user,2026-02-09 05:17:00,51.197.77.84,United Kingdom,source_repo,biometric,4.88,login > download > login > logout,linux-54-16:5e:68:ef:f1:91,normal,none,evt_005262
u_00034,user,2026-02-09 05:18:00,45.75.194.110,Singapore,ticketing_portal,biometric,7.56,read_file > read_file > download > login,android-96-75:50:71:03:4d:83,normal,none,evt_005263
s_00146,service_account,2026-02-09 05:31:00,34.168.19.180,United States,source_repo,certificate,11.07,logout > api_call > write_log > logout > write_log,android-76-0b:d2:29:bf:9e:49,normal,none,evt_005264
u_00160,user,2026-02-09 05:34:00,45.93.250.200,Singapore,vpn_gateway,biometric,6.31,logout > read_file > login,ios-12-37:91:f9:27:1b:f0,normal,none,evt_005265
u_00215,user,2026-02-09 05:37:00,51.159.112.120,United Kingdom,mailbox,token,12.25,search > login > read_file > search,linux-40-ba:72:d6:dd:09:b9,normal,none,evt_005266
u_00248,user,2026-02-09 05:40:00,45.9.245.190,Singapore,ticketing_portal,biometric,11.34,search > login > search,ios-43-9f:61:46:6e:4f:d0,normal,none,evt_005267
u_00071,user,2026-02-09 05:57:00,45.20.212.242,Singapore,ticketing_portal,password,12.62,search > login > search > logout > logout > download,linux-96-d6:30:04:0d:98:28,normal,none,evt_005268
u_00238,user,2026-02-09 06:00:00,51.249.70.228,United Kingdom,mailbox,token,13.15,read_file > search > download > login,ios-34-97:75:cc:2e:0e:87,normal,none,evt_005269
u_00142,user,2026-02-09 06:00:00,45.57.155.76,Singapore,source_repo,token,10.14,logout > search > search > login > download > logout,win-97-2a:69:a7:67:3e:ec,normal,none,evt_005270
s_00022,service_account,2026-02-09 06:06:00,34.171.13.177,United States,source_repo,token,12.39,api_call > auth > read_config > api_call > write_log > auth,win-38-4f:ec:24:ea:eb:99,normal,none,evt_005271
s_00200,service_account,2026-02-09 06:35:00,34.77.247.176,United States,database,token,10.22,auth > logout > auth > read_config,ios-90-01:f4:ba:fc:f2:50,normal,none,evt_005272
u_00171,user,2026-02-09 06:44:00,51.122.72.173,United Kingdom,fileshare,biometric,8.16,login > login > search,ios-74-2e:d9:86:78:b9:82,normal,none,evt_005273
u_00164,user,2026-02-09 06:46:00,45.45.64.86,Singapore,fileshare,token,10.41,search > login > search > logout,ios-21-6e:30:88:d9:fc:72,normal,none,evt_005274
u_00160,user,2026-02-09 06:47:00,45.186.16.152,Singapore,vpn_gateway,biometric,4.12,read_file > download > read_file > search > login,ios-12-37:91:f9:27:1b:f0,normal,none,evt_005275
u_00100,user,2026-02-09 07:01:00,103.63.58.167,India,ticketing_portal,password,12.7,logout > search > logout > search,win-34-11:82:0d:3a:00:16,normal,none,evt_005276
u_00183,user,2026-02-09 07:15:00,51.116.54.150,United Kingdom,mailbox,biometric,11.92,download > login > search,ios-36-ce:e8:ef:39:9b:26,normal,none,evt_005277
u_00139,user,2026-02-09 07:15:00,103.151.233.149,India,mailbox,password,13.96,download > logout > login,android-91-e9:c4:23:4c:ad:ff,normal,none,evt_005278
u_00026,user,2026-02-09 07:19:00,45.144.165.69,Singapore,mailbox,token,7.47,search > logout > login > read_file > logout > read_file,ios-66-3f:44:0f:23:6f:7a,normal,none,evt_005279
u_00118,user,2026-02-09 07:33:00,103.251.187.101,India,vpn_gateway,token,12.18,login > read_file > read_file > logout,ios-65-ab:1d:60:ca:9e:22,normal,none,evt_005280
u_00085,user,2026-02-09 07:38:00,45.21.176.89,Singapore,mailbox,biometric,4.13,login > search > login,linux-51-d6:27:d4:eb:ae:57,normal,none,evt_005281
u_00139,user,2026-02-09 07:43:00,103.64.103.112,India,vpn_gateway,password,11.41,search > login > read_file > login > logout,android-91-e9:c4:23:4c:ad:ff,normal,none,evt_005282
u_00147,user,2026-02-09 07:52:00,88.28.169.227,Germany,ticketing_portal,biometric,7.62,download > login > download > download > read_file > login,android-81-3f:c6:bc:4a:ad:40,normal,none,evt_005283
u_00196,user,2026-02-09 07:59:00,51.102.117.251,United Kingdom,mailbox,biometric,11.76,logout > logout > login,ios-11-60:4a:96:44:f7:4c,normal,none,evt_005284
u_00101,user,2026-02-09 08:03:00,45.174.111.131,Singapore,vpn_gateway,password,3.86,logout > login > logout,linux-83-8d:89:74:d1:0b:17,normal,none,evt_005285
u_00033,user,2026-02-09 08:09:00,45.32.45.244,Singapore,source_repo,token,15.29,read_file > download > search > read_file > login,win-73-d8:f3:6c:1e:45:d9,normal,none,evt_005286
u_00168,user,2026-02-09 08:12:00,103.169.140.186,India,mailbox,token,7.13,search > download > search > search > read_file > logout,ios-79-85:cf:38:b6:0b:1a,normal,none,evt_005287
u_00174,user,2026-02-09 08:15:00,45.3.204.142,Singapore,database,password,12.09,search > login > logout,android-38-d7:09:72:cd:f3:40,normal,none,evt_005288
u_00014,user,2026-02-09 08:17:00,45.16.243.101,Singapore,ticketing_portal,token,9.67,download > read_file > search > logout,linux-50-ce:f6:51:33:f3:a2,normal,none,evt_005289
u_00226,user,2026-02-09 08:26:00,51.202.135.119,United Kingdom,api_gateway,biometric,10.0,download > logout > login > logout,linux-54-16:5e:68:ef:f1:91,normal,none,evt_005290
u_00216,user,2026-02-09 08:37:00,103.171.101.131,India,source_repo,biometric,11.32,logout > logout > search > search > logout,android-97-3c:f1:1b:39:56:09,normal,none,evt_005291
u_00091,user,2026-02-09 08:37:00,103.62.55.16,India,vpn_gateway,biometric,11.78,read_file > logout > read_file > read_file > logout > read_file,android-34-c4:23:47:48:47:ac,normal,none,evt_005292
u_00082,user,2026-02-09 08:37:00,103.221.80.43,India,source_repo,token,11.05,read_file > login > download > download > logout,android-57-87:b8:3f:55:3e:4b,normal,none,evt_005293
u_00117,user,2026-02-09 08:46:00,103.203.244.1,India,vpn_gateway,token,2.94,logout > read_file > read_file > logout > read_file,win-47-20:1e:e1:cb:38:d6,normal,none,evt_005294
u_00147,user,2026-02-09 09:01:00,103.220.94.40,India,ticketing_portal,biometric,10.11,login > logout > download > search > search,android-81-3f:c6:bc:4a:ad:40,normal,none,evt_005295
u_00129,user,2026-02-09 09:16:00,51.246.1.5,United Kingdom,ticketing_portal,password,8.49,login > login > logout > login > login,ios-14-99:fb:04:78:7e:e5,normal,none,evt_005296
u_00110,user,2026-02-09 09:18:00,45.201.24.160,Singapore,mailbox,password,3.24,login > auth > list_resources > escalate > read_file > download,android-57-7e:4a:f8:f4:61:ce,anomaly,credential_stuffing,evt_005297
u_00122,user,2026-02-09 09:20:00,5.147.93.179,UAE,ticketing_portal,certificate,9.77,search > search > search > login > login,ios-35-32:f6:33:18:ac:de,normal,none,evt_005298
u_00122,user,2026-02-09 09:22:00,51.235.145.183,United Kingdom,ticketing_portal,password,10.44,read_file > search > search > logout,ios-35-32:f6:33:18:ac:de,normal,none,evt_005299
u_00069,user,2026-02-09 09:24:00,51.192.42.86,United Kingdom,source_repo,biometric,31.27,login > auth > list_resources > escalate > read_file > download,ios-83-51:1f:e3:25:98:3c,anomaly,lateral_movement,evt_005300
u_00114,user,2026-02-09 09:29:00,45.1.194.78,Singapore,ticketing_portal,token,8.83,search > login > read_file > read_file,ios-13-ef:ae:e9:90:15:06,normal,none,evt_005301
u_00025,user,2026-02-09 09:36:00,103.11.38.86,India,fileshare,biometric,14.88,search > search > login > login,android-31-fa:52:cd:94:c7:a0,normal,none,evt_005302
u_00205,user,2026-02-09 09:36:00,51.123.213.237,United Kingdom,vpn_gateway,token,11.6,search > search > logout,linux-80-e2:7d:07:80:e3:fd,normal,none,evt_005303
u_00053,user,2026-02-09 09:46:00,45.166.92.70,Singapore,payment_service,password,16.56,read_file > read_file > download > login > search > download,linux-96-bf:a3:58:01:1f:4c,normal,none,evt_005304
u_00135,user,2026-02-09 09:53:00,51.212.10.217,United Kingdom,source_repo,password,3.7,search > login > download,android-31-8a:c3:0f:ee:5d:7f,normal,none,evt_005305
u_00033,user,2026-02-09 10:09:00,45.22.107.97,Singapore,source_repo,token,17.85,login > login > read_file,win-73-d8:f3:6c:1e:45:d9,normal,none,evt_005306
u_00229,user,2026-02-09 10:22:00,103.106.251.187,India,vpn_gateway,password,17.33,logout > download > download > search > logout,android-17-96:7f:d5:e3:8b:a1,normal,none,evt_005307
u_00005,user,2026-02-09 10:23:00,88.36.58.181,Germany,mailbox,biometric,16.91,login > logout > read_file,ios-61-a2:90:8d:17:8f:cb,normal,none,evt_005308
u_00004,user,2026-02-09 10:24:00,51.245.12.202,United Kingdom,mailbox,password,13.27,login > login > login > search > search > search,android-80-c7:aa:78:b4:46:c7,normal,none,evt_005309
u_00025,user,2026-02-09 10:24:00,103.132.234.215,India,ticketing_portal,biometric,12.31,search > login > download > download > logout,android-31-fa:52:cd:94:c7:a0,normal,none,evt_005310
u_00199,user,2026-02-09 10:29:00,51.108.94.111,United Kingdom,api_gateway,password,3.8,search > download > logout > read_file,linux-89-b6:c3:15:33:46:4a,normal,none,evt_005311
u_00230,user,2026-02-09 10:29:00,103.104.175.5,India,admin_panel,biometric,14.05,read_file > logout > search > logout > search,ios-98-93:49:dc:43:4a:d4,normal,none,evt_005312
u_00053,user,2026-02-09 10:32:00,45.198.139.164,Singapore,fileshare,password,20.33,read_file > read_file > search > download > read_file > read_file,linux-96-bf:a3:58:01:1f:4c,normal,none,evt_005313
u_00029,user,2026-02-09 10:33:00,51.179.82.79,United Kingdom,source_repo,biometric,12.7,search > logout > read_file > download > search,android-95-2b:cd:68:97:71:c8,normal,none,evt_005314
u_00122,user,2026-02-09 10:40:00,51.135.195.142,United Kingdom,source_repo,password,12.25,search > download > download > logout,ios-35-32:f6:33:18:ac:de,normal,none,evt_005315
u_00118,user,2026-02-09 10:53:00,51.222.232.31,United Kingdom,mailbox,token,8.01,search > search > search > download,ios-65-ab:1d:60:ca:9e:22,normal,none,evt_005316
u_00180,user,2026-02-09 10:59:00,51.116.25.85,United Kingdom,ticketing_portal,biometric,7.21,logout > logout > download > login > search > login,ios-96-42:e1:81:b9:dc:29,normal,none,evt_005317
u_00047,user,2026-02-09 11:02:00,103.38.121.129,India,mailbox,biometric,17.79,login > read_file > login > logout > logout,linux-84-c1:0a:6f:7a:78:eb,normal,none,evt_005318
u_00010,user,2026-02-09 11:12:00,45.37.200.61,Singapore,vpn_gateway,password,17.74,read_file > read_file > search > logout > search > search,ios-18-a6:a0:15:c1:6a:c9,normal,none,evt_005319
u_00147,user,2026-02-09 11:15:00,103.221.38.137,India,source_repo,biometric,10.11,download > logout > download > search,android-81-3f:c6:bc:4a:ad:40,normal,none,evt_005320
u_00088,user,2026-02-09 11:22:00,103.2.134.136,India,fileshare,password,11.92,read_file > logout > search > read_file > search,ios-61-0a:fc:73:4a:e4:bf,normal,none,evt_005321
u_00099,user,2026-02-09 11:25:00,103.112.113.234,India,ticketing_portal,biometric,12.1,login > login > search > login,android-83-ef:6a:65:52:3c:bf,normal,none,evt_005322
u_00051,user,2026-02-09 11:27:00,45.8.28.93,Singapore,mailbox,token,10.43,read_file > read_file > login > login > download > read_file,win-63-91:01:6a:47:2b:b3,normal,none,evt_005323
u_00209,user,2026-02-09 11:37:00,103.32.114.112,India,mailbox,token,12.96,read_file > logout > search > search,ios-29-ca:b1:c0:77:e4:63,normal,none,evt_005324
u_00230,user,2026-02-09 11:45:00,103.108.130.200,India,payment_service,biometric,13.71,download > read_file > download > login > download > login,ios-98-93:49:dc:43:4a:d4,normal,none,evt_005325
u_00051,user,2026-02-09 12:02:00,45.244.137.107,Singapore,source_repo,certificate,12.21,login > login > logout > logout,win-63-91:01:6a:47:2b:b3,normal,none,evt_005326
u_00193,user,2026-02-09 12:26:00,45.50.186.183,Singapore,fileshare,password,19.61,read_file > search > download > read_file > search > logout,ios-92-a7:f2:58:50:53:5a,normal,none,evt_005327
u_00201,user,2026-02-09 12:39:00,51.234.40.66,United Kingdom,vpn_gateway,token,16.4,download > login > login > login > search > read_file,ios-89-9e:fe:d3:14:64:62,normal,none,evt_005328
u_00135,user,2026-02-09 12:43:00,103.11.82.108,India,fileshare,password,4.78,logout > logout > search,android-31-8a:c3:0f:ee:5d:7f,normal,none,evt_005329
u_00088,user,2026-02-09 12:56:00,103.46.71.89,India,ticketing_portal,password,11.35,read_file > search > download > logout > read_file > download,ios-61-0a:fc:73:4a:e4:bf,normal,none,evt_005330
u_00154,user,2026-02-09 12:59:00,103.12.236.208,India,ticketing_portal,biometric,9.43,search > logout > search > login,ios-13-a1:68:e1:4e:a3:70,normal,none,evt_005331
u_00047,user,2026-02-09 13:00:00,51.96.120.243,United Kingdom,vpn_gateway,biometric,14.68,login > read_file > logout > download,linux-84-c1:0a:6f:7a:78:eb,normal,none,evt_005332
u_00005,user,2026-02-09 13:25:00,103.252.133.70,India,payment_service,token,8.2,logout > read_file > read_file > login > download,ios-61-a2:90:8d:17:8f:cb,normal,none,evt_005333
u_00098,user,2026-02-09 14:22:00,103.64.69.104,India,vpn_gateway,password,9.16,login > download > download,android-19-18:ae:ba:1e:fa:52,normal,none,evt_005334
u_00163,user,2026-02-09 14:31:00,51.13.141.196,United Kingdom,vpn_gateway,token,12.96,login > read_file > download > login > logout > download,android-61-cc:f5:44:09:52:a3,normal,none,evt_005335
u_00042,user,2026-02-09 14:42:00,103.173.25.3,India,fileshare,token,13.13,download > logout > search,ios-58-a5:96:a7:9d:50:3f,normal,none,evt_005336
u_00153,user,2026-02-09 14:59:00,51.224.244.29,United Kingdom,fileshare,biometric,8.8,download > login > login > search > logout,android-39-d3:2b:4a:36:22:17,normal,none,evt_005337
u_00131,user,2026-02-09 15:36:00,51.6.18.109,United Kingdom,vpn_gateway,biometric,8.82,login > download > login,ios-29-99:be:59:21:63:32,normal,none,evt_005338
u_00103,user,2026-02-09 15:48:00,103.28.35.190,India,mailbox,token,11.73,download > logout > download > login > download > read_file,android-68-2d:72:ea:64:2f:e0,normal,none,evt_005339
u_00158,user,2026-02-09 16:01:00,51.48.202.109,United Kingdom,source_repo,token,11.25,login > read_file > read_file > search > download > read_file,android-52-8a:7f:15:9e:b8:ed,normal,none,evt_005340
u_00241,user,2026-02-09 16:09:00,45.109.6.111,Singapore,ticketing_portal,password,15.97,login > logout > logout > search,ios-82-fd:48:29:4c:cc:38,normal,none,evt_005341
s_00249,service_account,2026-02-09 17:42:00,103.133.210.222,India,source_repo,token,12.78,read_config > write_log > write_log > logout,linux-70-86:36:51:86:1a:6a,normal,none,evt_005342
e_00170,edge_device,2026-02-09 18:07:00,88.69.151.1,Germany,api_gateway,token,9.24,telemetry_push > connect > heartbeat > heartbeat > logout,android-30-f8:31:8c:ca:14:11,normal,none,evt_005343
e_00060,edge_device,2026-02-09 18:19:00,103.75.246.206,India,mailbox,password,2.32,login > auth > list_resources > escalate > read_file > download,win-62-9e:a7:06:4c:da:3d,anomaly,credential_stuffing,evt_005344
u_00168,user,2026-02-09 18:43:00,103.133.47.157,India,source_repo,token,27.43,login > read_file > search > read_file > search > logout,ios-79-85:cf:38:b6:0b:1a,anomaly,low_and_slow,evt_005345
e_00083,edge_device,2026-02-09 20:30:00,103.112.119.75,India,vpn_gateway,certificate,11.18,read_sensor > connect > connect > connect > heartbeat > connect,ios-83-6f:5c:21:5c:20:2e,normal,none,evt_005346
e_00136,edge_device,2026-02-09 21:08:00,88.59.135.66,Germany,vpn_gateway,token,5.61,heartbeat > heartbeat > connect > read_sensor > connect,linux-51-c2:14:b5:04:94:7a,normal,none,evt_005347
e_00040,edge_device,2026-02-09 21:32:00,88.147.8.190,Germany,iot_hub,certificate,5.69,connect > telemetry_push > read_sensor,ios-24-26:76:82:b0:67:e9,normal,none,evt_005348
e_00002,edge_device,2026-02-09 22:00:00,88.179.250.171,Germany,api_gateway,password,10.42,read_sensor > read_sensor > connect > heartbeat > connect,ios-70-ec:be:5d:f7:69:53,normal,none,evt_005349
e_00039,edge_device,2026-02-09 22:22:00,88.111.32.83,Germany,api_gateway,token,0.87,connect > heartbeat > telemetry_push,win-62-75:8b:c8:41:a2:df,normal,none,evt_005350
s_00066,service_account,2026-02-09 22:42:00,103.129.90.82,India,ticketing_portal,certificate,7.34,api_call > auth > auth > read_config > read_config,android-26-d1:08:27:1c:b4:9e,normal,none,evt_005351
e_00151,edge_device,2026-02-09 22:53:00,88.186.107.166,Germany,iot_hub,token,6.48,heartbeat > heartbeat > heartbeat > logout,linux-29-8c:88:68:c7:cc:3e,normal,none,evt_005352
e_00030,edge_device,2026-02-09 23:13:00,103.113.162.70,India,vpn_gateway,password,4.0,telemetry_push > connect > telemetry_push > read_sensor,win-60-02:92:79:77:ad:85,normal,none,evt_005353
s_00116,service_account,2026-02-09 23:29:00,103.99.49.84,India,source_repo,certificate,7.48,logout > logout > auth > read_config > api_call > api_call,android-92-98:f6:e0:94:5f:1e,normal,none,evt_005354
s_00132,service_account,2026-02-09 23:30:00,103.167.30.45,India,source_repo,certificate,11.51,auth > write_log > read_config > write_log > logout > read_config,win-45-4a:53:87:30:e2:ba,normal,none,evt_005355
e_00039,edge_device,2026-02-09 23:31:00,88.189.9.109,Germany,iot_hub,token,5.18,telemetry_push > logout > read_sensor > logout > telemetry_push > telemetry_push,win-62-75:8b:c8:41:a2:df,normal,none,evt_005356
s_00223,service_account,2026-02-09 23:33:00,34.16.200.86,United States,database,token,13.18,api_call > write_log > logout > write_log > logout,ios-70-1d:bf:3f:84:ad:9a,normal,none,evt_005357
